照片,时间/s,X向力/N,Y向力/N,X向位移/mm,X向应变,X向应力/MPa,Y向位移/mm,Y向应变,Y向应力/MPa
000167.jpg,16.70733802816902,1473.18,1475.83,3.3284380281690193,0.11094793427230064,49.106,3.324795774647882,0.11082652582159606,49.19433333333333
000168.jpg,16.807352112676057,1474.68,1476.83,3.346347887323942,0.11154492957746473,49.156,3.345699999999999,0.1115233333333333,49.227666666666664
000169.jpg,16.9073661971831,1475.68,1477.33,3.366466197183101,0.11221553990610336,49.18933333333334,3.3643,0.11214333333333333,49.24433333333333
000170.jpg,17.00738028169014,1476.18,1478.83,3.3866999999999994,0.11288999999999998,49.206,3.3847000000000005,0.11282333333333334,49.294333333333334
000171.jpg,17.107394366197184,1477.18,1480.83,3.4072999999999993,0.11357666666666665,49.239333333333335,3.405694366197185,0.11352314553990617,49.361
000172.jpg,17.20740845070423,1478.68,1480.83,3.427108450704228,0.1142369483568076,49.28933333333334,3.4246999999999996,0.11415666666666666,49.361
000173.jpg,17.307422535211266,1480.68,1481.83,3.4473000000000003,0.11491000000000001,49.356,3.4452999999999996,0.11484333333333333,49.39433333333333
000174.jpg,17.40743661971831,1481.68,1483.83,3.466800000000001,0.11556000000000004,49.38933333333333,3.4657999999999998,0.11552666666666665,49.461
000175.jpg,17.507450704225352,1482.68,1484.83,3.4867507042253525,0.11622502347417842,49.42266666666667,3.4842999999999993,0.1161433333333333,49.49433333333333
000176.jpg,17.607464788732397,1484.68,1485.83,3.5069000000000017,0.11689666666666672,49.489333333333335,3.5039,0.11679666666666666,49.52766666666666
000177.jpg,17.707478873239438,1485.68,1487.33,3.5283000000000015,0.11761000000000005,49.522666666666666,3.5253999999999994,0.11751333333333332,49.577666666666666
000178.jpg,17.80749295774648,1487.18,1488.33,3.546885915492961,0.11822953051643204,49.57266666666667,3.545407042253519,0.11818023474178396,49.611
000179.jpg,17.907507042253524,1488.68,1490.33,3.5655,0.11885,49.62266666666667,3.5655,0.11885,49.67766666666667
000180.jpg,18.00752112676056,1490.18,1491.83,3.5859000000000005,0.11953000000000001,49.67266666666667,3.5848999999999993,0.11949666666666664,49.727666666666664
000181.jpg,18.107535211267606,1491.68,1492.33,3.606864788732395,0.12022882629107982,49.72266666666667,3.6054999999999993,0.12018333333333331,49.74433333333333
000182.jpg,18.207549295774648,1492.405352112676,1493.83,3.626900000000001,0.1208966666666667,49.74684507042253,3.625449295774649,0.12084830985915497,49.794333333333334
